Date,Open,High,Low,Close,Adj Close,Volume
2013-06-06,1559.400024,1564.449951,1546.339966,1564.449951,1564.449951,0
2013-06-07,1570.390015,1584.170044,1563.290039,1583.270020,1583.270020,0
2013-06-10,1583.819946,1586.579956,1578.040039,1581.859985,1581.859985,0
2013-06-11,1570.410034,1582.109985,1563.849976,1564.020020,1564.020020,0
2013-06-12,1576.020020,1576.060059,1544.180054,1547.319946,1547.319946,0
2013-06-13,1546.869995,1571.449951,1539.979980,1568.579956,1568.579956,0
2013-06-14,1568.290039,1572.270020,1554.790039,1556.849976,1556.849976,0
2013-06-17,1568.500000,1584.400024,1568.329956,1576.449951,1576.449951,0
2013-06-18,1578.030029,1592.760010,1577.859985,1590.189941,1590.189941,0
2013-06-19,1592.050049,1595.400024,1576.689941,1576.869995,1576.869995,0
2013-06-20,1558.560059,1561.390015,1535.130005,1539.150024,1539.150024,0
2013-06-21,1541.180054,1546.260010,1524.150024,1536.380005,1536.380005,0
2013-06-24,1525.630005,1526.150024,1502.489990,1512.209961,1512.209961,0
2013-06-25,1526.479980,1535.599976,1516.699951,1531.520020,1531.520020,0
2013-06-26,1546.449951,1548.520020,1538.910034,1545.310059,1545.310059,0
2013-06-27,1554.770020,1565.050049,1554.770020,1557.609985,1557.609985,0
2013-06-28,1550.010010,1562.050049,1544.310059,1552.819946,1552.819946,0
2013-07-01,1562.339966,1570.489990,1556.959961,1558.290039,1558.290039,0
2013-07-02,1556.280029,1565.729980,1544.689941,1553.540039,1553.540039,0
2013-07-03,1545.670044,1565.849976,1544.500000,1558.410034,1558.410034,0
2013-07-05,1567.319946,1574.569946,1557.410034,1574.319946,1574.319946,0
2013-07-08,1580.920044,1581.630005,1561.839966,1565.560059,1565.560059,0
2013-07-09,1577.150024,1579.849976,1569.099976,1577.689941,1577.689941,0
2013-07-10,1576.750000,1591.339966,1576.719971,1591.099976,1591.099976,0
2013-07-11,1607.439941,1622.280029,1607.260010,1621.619995,1621.619995,0
2013-07-12,1625.439941,1632.920044,1625.010010,1632.920044,1632.920044,0
2013-07-15,1633.530029,1637.089966,1629.180054,1635.569946,1635.569946,0
2013-07-16,1640.319946,1642.430054,1632.880005,1636.170044,1636.170044,0
2013-07-17,1639.530029,1647.349976,1636.959961,1644.869995,1644.869995,0
2013-07-18,1650.180054,1655.619995,1645.890015,1649.430054,1649.430054,0
2013-07-19,1641.010010,1645.270020,1634.760010,1639.989990,1639.989990,0
2013-07-22,1645.020020,1645.020020,1635.150024,1639.510010,1639.510010,0
2013-07-23,1643.969971,1645.680054,1628.770020,1630.199951,1630.199951,0
2013-07-24,1639.319946,1639.579956,1620.130005,1623.219971,1623.219971,0
2013-07-25,1636.219971,1647.489990,1632.650024,1645.949951,1645.949951,0
2013-07-26,1630.780029,1639.719971,1626.489990,1639.719971,1639.719971,0
2013-07-29,1635.189941,1643.619995,1630.349976,1633.619995,1633.619995,0
2013-07-30,1639.050049,1654.479980,1638.040039,1651.339966,1651.339966,0
2013-07-31,1657.920044,1670.359985,1656.270020,1660.979980,1660.979980,0
2013-08-01,1676.839966,1687.319946,1675.349976,1686.140015,1686.140015,0
2013-08-02,1683.229980,1689.790039,1677.369995,1689.790039,1689.790039,0
2013-08-05,1684.540039,1691.869995,1683.609985,1688.569946,1688.569946,0
2013-08-06,1686.579956,1688.949951,1675.229980,1679.890015,1679.890015,0
2013-08-07,1674.130005,1679.439941,1664.959961,1675.579956,1675.579956,0
2013-08-08,1684.310059,1688.359985,1675.160034,1685.130005,1685.130005,0
2013-08-09,1681.489990,1689.130005,1677.400024,1682.209961,1682.209961,0
2013-08-12,1677.430054,1692.290039,1677.180054,1689.250000,1689.250000,0
2013-08-13,1692.319946,1701.020020,1678.650024,1697.979980,1697.979980,0
2013-08-14,1694.020020,1696.180054,1686.160034,1688.300049,1688.300049,0
2013-08-15,1662.790039,1664.560059,1649.920044,1652.430054,1652.430054,0
2013-08-16,1652.219971,1659.849976,1650.650024,1650.800049,1650.800049,0
2013-08-19,1649.150024,1659.459961,1642.579956,1643.229980,1643.229980,0
2013-08-20,1645.489990,1655.140015,1642.359985,1649.530029,1649.530029,0
2013-08-21,1641.640015,1658.959961,1640.099976,1646.500000,1646.500000,0
2013-08-22,1651.689941,1664.930054,1651.650024,1663.660034,1663.660034,0
2013-08-23,1670.569946,1675.400024,1666.300049,1672.959961,1672.959961,0
2013-08-26,1674.060059,1678.099976,1664.630005,1667.069946,1667.069946,0
2013-08-27,1648.270020,1651.270020,1628.069946,1631.119995,1631.119995,0
2013-08-28,1634.420044,1647.089966,1634.270020,1640.910034,1640.910034,0
2013-08-29,1635.660034,1658.630005,1635.619995,1653.040039,1653.040039,0
2013-08-30,1656.099976,1656.189941,1638.489990,1643.540039,1643.540039,0
2013-09-03,1661.219971,1672.579956,1650.890015,1658.459961,1658.459961,0
2013-09-04,1663.630005,1682.579956,1658.109985,1679.260010,1679.260010,0
2013-09-05,1679.560059,1687.520020,1678.959961,1684.750000,1684.750000,0
2013-09-06,1690.900024,1695.219971,1667.189941,1686.359985,1686.359985,0
2013-09-09,1693.359985,1709.839966,1691.579956,1704.739990,1704.739990,0
2013-09-10,1715.869995,1725.430054,1714.750000,1724.459961,1724.459961,0
2013-09-11,1719.310059,1733.199951,1718.699951,1731.439941,1731.439941,0
2013-09-12,1729.430054,1733.550049,1721.709961,1723.550049,1723.550049,0
2013-09-13,1725.949951,1728.270020,1716.010010,1725.880005,1725.880005,0
2013-09-16,1742.060059,1742.849976,1725.810059,1728.250000,1728.250000,0
2013-09-17,1734.400024,1745.290039,1731.290039,1743.349976,1743.349976,0
2013-09-18,1746.229980,1758.390015,1740.959961,1758.219971,1758.219971,0
2013-09-19,1762.010010,1765.760010,1756.680054,1762.430054,1762.430054,0
2013-09-20,1766.760010,1768.290039,1753.109985,1755.430054,1755.430054,0
2013-09-23,1758.099976,1759.959961,1737.170044,1745.199951,1745.199951,0
2013-09-24,1749.260010,1758.869995,1740.270020,1749.910034,1749.910034,0
2013-09-25,1752.910034,1762.229980,1744.390015,1754.319946,1754.319946,0
2013-09-26,1760.949951,1766.369995,1753.770020,1759.829956,1759.829956,0
2013-09-27,1749.280029,1759.140015,1746.550049,1754.560059,1754.560059,0
2013-09-30,1733.410034,1754.979980,1730.229980,1750.280029,1750.280029,0
2013-10-01,1748.939941,1769.189941,1748.699951,1765.979980,1765.979980,0
2013-10-02,1755.760010,1767.630005,1754.280029,1766.079956,1766.079956,0
2013-10-03,1764.660034,1767.829956,1734.660034,1748.500000,1748.500000,0
2013-10-04,1748.359985,1772.500000,1748.359985,1769.729980,1769.729980,0
2013-10-07,1754.219971,1769.339966,1752.709961,1758.369995,1758.369995,0
2013-10-08,1760.500000,1762.760010,1722.739990,1725.540039,1725.540039,0
2013-10-09,1731.859985,1733.689941,1703.430054,1719.489990,1719.489990,0
2013-10-10,1730.609985,1755.010010,1730.280029,1752.500000,1752.500000,0
2013-10-11,1746.369995,1767.040039,1745.829956,1762.880005,1762.880005,0
2013-10-14,1749.839966,1775.189941,1748.589966,1773.869995,1773.869995,0
2013-10-15,1769.229980,1771.689941,1752.339966,1754.959961,1754.959961,0
2013-10-16,1761.839966,1772.000000,1760.239990,1767.939941,1767.939941,0
2013-10-17,1760.130005,1778.489990,1756.430054,1778.079956,1778.079956,0
2013-10-18,1785.859985,1800.479980,1782.420044,1799.709961,1799.709961,0
2013-10-21,1805.569946,1810.099976,1800.920044,1805.329956,1805.329956,0
2013-10-22,1808.030029,1810.750000,1791.500000,1799.390015,1799.390015,0
2013-10-23,1779.010010,1779.199951,1757.819946,1764.449951,1764.449951,0
2013-10-24,1764.339966,1771.469971,1760.989990,1767.709961,1767.709961,0
2013-10-25,1778.579956,1780.520020,1766.589966,1769.760010,1769.760010,0
2013-10-28,1767.640015,1774.859985,1764.869995,1773.160034,1773.160034,0
2013-10-29,1780.699951,1788.459961,1779.449951,1788.439941,1788.439941,0
2013-10-30,1795.750000,1798.680054,1774.349976,1780.979980,1780.979980,0
2013-10-31,1778.349976,1793.920044,1775.280029,1775.280029,1775.280029,0
2013-11-01,1781.739990,1785.209961,1765.739990,1775.239990,1775.239990,0
2013-11-04,1779.160034,1783.319946,1773.260010,1779.569946,1779.569946,0
2013-11-05,1773.079956,1781.469971,1764.699951,1777.439941,1777.439941,0
2013-11-06,1783.180054,1787.540039,1776.729980,1786.430054,1786.430054,0
2013-11-07,1787.819946,1790.780029,1756.150024,1758.209961,1758.209961,0
2013-11-08,1763.900024,1781.430054,1759.079956,1781.430054,1781.430054,0
2013-11-11,1777.550049,1784.459961,1771.530029,1782.000000,1782.000000,0
2013-11-12,1777.800049,1792.489990,1777.079956,1791.099976,1791.099976,0
2013-11-13,1782.209961,1811.640015,1781.660034,1811.589966,1811.589966,0
2013-11-14,1801.619995,1810.709961,1799.199951,1809.439941,1809.439941,0
2013-11-15,1814.099976,1821.109985,1807.520020,1820.770020,1820.770020,0
2013-11-18,1821.339966,1822.670044,1798.349976,1801.260010,1801.260010,0
2013-11-19,1798.469971,1800.609985,1780.239990,1783.770020,1783.770020,0
2013-11-20,1788.339966,1794.069946,1773.880005,1777.650024,1777.650024,0
2013-11-21,1786.630005,1801.969971,1783.540039,1800.459961,1800.459961,0
2013-11-22,1798.750000,1802.060059,1795.869995,1801.939941,1801.939941,0
2013-11-25,1804.910034,1805.790039,1791.750000,1798.160034,1798.160034,0
2013-11-26,1796.380005,1805.939941,1790.050049,1802.339966,1802.339966,0
2013-11-27,1801.780029,1811.500000,1798.930054,1810.920044,1810.920044,0
2013-11-29,1813.000000,1817.150024,1810.540039,1812.469971,1812.469971,0
2013-12-02,1813.839966,1817.800049,1808.739990,1810.800049,1810.800049,0
2013-12-03,1806.410034,1816.869995,1805.020020,1813.020020,1813.020020,0
2013-12-04,1804.219971,1822.219971,1803.089966,1817.380005,1817.380005,0
2013-12-05,1819.439941,1823.489990,1813.369995,1817.300049,1817.300049,0
2013-12-06,1837.489990,1839.000000,1827.800049,1837.119995,1837.119995,0
2013-12-09,1838.329956,1844.959961,1835.410034,1839.420044,1839.420044,0
2013-12-10,1838.010010,1846.709961,1834.790039,1843.219971,1843.219971,0
2013-12-11,1842.709961,1845.189941,1815.640015,1817.890015,1817.890015,0
2013-12-12,1819.170044,1821.270020,1806.180054,1807.900024,1807.900024,0
2013-12-13,1820.420044,1823.510010,1814.819946,1819.890015,1819.890015,0
2013-12-16,1830.209961,1841.020020,1829.750000,1833.329956,1833.329956,0
2013-12-17,1833.199951,1852.829956,1833.199951,1846.709961,1846.709961,0
2013-12-18,1844.060059,1861.390015,1817.989990,1860.969971,1860.969971,0
2013-12-19,1856.410034,1857.040039,1845.180054,1851.969971,1851.969971,0
2013-12-20,1854.020020,1875.380005,1854.020020,1872.839966,1872.839966,0
2013-12-23,1883.079956,1890.650024,1879.189941,1890.339966,1890.339966,0
2013-12-24,1890.739990,1895.250000,1890.479980,1894.050049,1894.050049,0
2013-12-26,1897.800049,1899.500000,1893.219971,1895.099976,1895.099976,0
2013-12-27,1898.319946,1901.739990,1894.000000,1895.449951,1895.449951,0
2013-12-30,1894.140015,1902.810059,1891.300049,1899.699951,1899.699951,0
2013-12-31,1903.849976,1911.530029,1901.699951,1910.920044,1910.920044,0
2014-01-02,1897.310059,1897.380005,1881.520020,1886.810059,1886.810059,0
2014-01-03,1887.160034,1891.540039,1876.910034,1883.209961,1883.209961,0
2014-01-06,1885.109985,1886.459961,1872.189941,1876.459961,1876.459961,0
2014-01-07,1883.430054,1900.160034,1880.849976,1897.709961,1897.709961,0
2014-01-08,1903.459961,1915.540039,1899.060059,1912.250000,1912.250000,0
2014-01-09,1914.920044,1916.800049,1893.619995,1899.770020,1899.770020,0
2014-01-10,1906.479980,1908.489990,1895.109985,1907.280029,1907.280029,0
2014-01-13,1907.869995,1912.800049,1874.599976,1879.880005,1879.880005,0
2014-01-14,1886.219971,1921.300049,1885.640015,1919.609985,1919.609985,0
2014-01-15,1925.900024,1949.869995,1925.619995,1945.949951,1945.949951,0
2014-01-16,1943.719971,1946.310059,1936.849976,1940.989990,1940.989990,0
2014-01-17,1933.099976,1942.540039,1928.219971,1933.060059,1933.060059,0
2014-01-21,1945.430054,1948.410034,1928.880005,1942.239990,1942.239990,0
2014-01-22,1942.160034,1955.479980,1940.189941,1953.069946,1953.069946,0
2014-01-23,1944.609985,1945.099976,1930.699951,1941.780029,1941.780029,0
2014-01-24,1929.900024,1931.609985,1901.439941,1901.500000,1901.500000,0
2014-01-27,1902.569946,1907.569946,1874.819946,1886.000000,1886.000000,0
2014-01-28,1880.170044,1896.859985,1880.170044,1894.959961,1894.959961,0
2014-01-29,1879.199951,1894.329956,1874.439941,1877.930054,1877.930054,0
2014-01-30,1892.040039,1910.239990,1884.729980,1904.660034,1904.660034,0
2014-01-31,1884.459961,1905.829956,1884.459961,1897.650024,1897.650024,0
2014-02-03,1895.369995,1901.719971,1845.410034,1849.969971,1849.969971,0
2014-02-04,1858.479980,1865.449951,1848.319946,1863.969971,1863.969971,0
2014-02-05,1853.869995,1862.500000,1834.000000,1857.020020,1857.020020,0
2014-02-06,1867.599976,1892.969971,1867.469971,1890.270020,1890.270020,0
2014-02-07,1898.540039,1923.709961,1891.920044,1922.300049,1922.300049,0
2014-02-10,1920.219971,1934.000000,1919.010010,1933.089966,1933.089966,0
2014-02-11,1935.500000,1962.459961,1935.410034,1957.869995,1957.869995,0
2014-02-12,1961.130005,1972.949951,1961.099976,1966.989990,1966.989990,0
2014-02-13,1954.530029,1991.119995,1953.319946,1991.119995,1991.119995,0
2014-02-14,1987.599976,2002.369995,1981.660034,1999.859985,1999.859985,0
2014-02-18,2000.020020,2006.390015,1991.949951,2004.689941,2004.689941,0
2014-02-19,2005.089966,2015.689941,2000.459961,2003.650024,2003.650024,0
2014-02-20,2004.079956,2018.660034,1993.310059,2016.510010,2016.510010,0
2014-02-21,2023.530029,2026.489990,2013.099976,2015.609985,2015.609985,0
2014-02-24,2019.920044,2035.849976,2019.099976,2025.229980,2025.229980,0
2014-02-25,2027.530029,2028.250000,2012.050049,2017.189941,2017.189941,0
2014-02-26,2025.030029,2040.849976,2023.500000,2028.790039,2028.790039,0
2014-02-27,2026.359985,2033.760010,2018.160034,2032.630005,2032.630005,0
2014-02-28,2031.439941,2034.699951,2004.640015,2021.130005,2021.130005,0
2014-03-03,1999.390015,2012.859985,1990.839966,2008.900024,2008.900024,0
2014-03-04,2030.829956,2044.040039,2030.640015,2042.260010,2042.260010,0
2014-03-05,2041.869995,2046.500000,2039.400024,2044.500000,2044.500000,0
2014-03-06,2048.780029,2051.520020,2040.199951,2046.530029,2046.530029,0
2014-03-07,2054.070068,2054.370117,2029.359985,2036.660034,2036.660034,0
2014-03-10,2036.910034,2041.479980,2022.770020,2029.770020,2029.770020,0
2014-03-11,2035.819946,2040.770020,2012.689941,2018.119995,2018.119995,0
2014-03-12,2010.660034,2027.630005,1998.449951,2027.630005,2027.630005,0
2014-03-13,2032.010010,2034.819946,1978.719971,1988.449951,1988.449951,0
2014-03-14,1986.869995,1996.760010,1980.579956,1981.880005,1981.880005,0
2014-03-17,1994.800049,2013.939941,1994.800049,2007.640015,2007.640015,0
2014-03-18,2007.459961,2033.160034,2005.790039,2031.650024,2031.650024,0
2014-03-19,2030.329956,2036.410034,2011.790039,2024.089966,2024.089966,0
2014-03-20,2019.849976,2049.179932,2018.469971,2046.150024,2046.150024,0
2014-03-21,2050.080078,2052.459961,2021.150024,2024.660034,2024.660034,0
2014-03-24,2029.109985,2034.270020,1990.729980,2008.890015,2008.890015,0
2014-03-25,2020.750000,2035.959961,2005.479980,2018.959961,2018.959961,0
2014-03-26,2032.310059,2041.170044,1992.650024,1992.670044,1992.670044,0
2014-03-27,1990.010010,2000.469971,1975.910034,1983.810059,1983.810059,0
2014-03-28,1991.250000,2014.010010,1988.209961,1994.079956,1994.079956,0
2014-03-31,2005.359985,2022.989990,2005.359985,2015.949951,2015.949951,0
2014-04-01,2025.000000,2049.860107,2023.150024,2049.679932,2049.679932,0
2014-04-02,2054.219971,2055.340088,2039.979980,2047.989990,2047.989990,0
2014-04-03,2051.870117,2060.540039,2024.520020,2033.359985,2033.359985,0
2014-04-04,2047.310059,2048.820068,1975.040039,1979.500000,1979.500000,0
2014-04-07,1970.010010,1986.290039,1943.900024,1956.660034,1956.660034,0
2014-04-08,1959.400024,1985.959961,1958.479980,1983.280029,1983.280029,0
2014-04-09,1992.489990,2009.949951,1981.239990,2009.040039,2009.040039,0
2014-04-10,2007.680054,2008.670044,1940.949951,1943.780029,1943.780029,0
2014-04-11,1924.140015,1946.880005,1910.270020,1916.000000,1916.000000,0
2014-04-14,1938.010010,1950.130005,1922.380005,1939.739990,1939.739990,0
2014-04-15,1946.180054,1959.599976,1915.780029,1955.560059,1955.560059,0
2014-04-16,1966.000000,1967.369995,1938.760010,1966.680054,1966.680054,0
2014-04-17,1970.010010,1989.780029,1961.560059,1980.920044,1980.920044,0
2014-04-21,1988.849976,1995.430054,1974.199951,1994.719971,1994.719971,0
2014-04-22,1995.449951,2012.930054,1995.140015,2007.020020,2007.020020,0
2014-04-23,2004.949951,2005.920044,1991.500000,1995.199951,1995.199951,0
2014-04-24,2016.380005,2018.550049,1981.359985,1997.780029,1997.780029,0
2014-04-25,1985.160034,1986.239990,1947.160034,1951.880005,1951.880005,0
2014-04-28,1962.089966,1966.260010,1912.400024,1940.979980,1940.979980,0
2014-04-29,1947.650024,1961.050049,1937.949951,1958.859985,1958.859985,0
2014-04-30,1955.599976,1970.079956,1951.989990,1970.079956,1970.079956,0
2014-05-01,1976.780029,1992.099976,1966.510010,1973.900024,1973.900024,0
2014-05-02,1979.239990,1987.510010,1970.280029,1974.550049,1974.550049,0
2014-05-05,1963.319946,1979.510010,1955.910034,1976.680054,1976.680054,0
2014-05-06,1976.489990,1980.959961,1958.640015,1959.030029,1959.030029,0
2014-05-07,1956.560059,1959.380005,1928.489990,1945.680054,1945.680054,0
2014-05-08,1941.560059,1977.969971,1935.959961,1952.150024,1952.150024,0
2014-05-09,1951.439941,1956.829956,1936.050049,1955.479980,1955.479980,0
2014-05-12,1964.579956,1994.239990,1964.180054,1992.089966,1992.089966,0
2014-05-13,1994.020020,1999.250000,1983.290039,1984.569946,1984.569946,0
2014-05-14,1981.040039,1989.530029,1974.420044,1976.810059,1976.810059,0
2014-05-15,1979.819946,1980.349976,1947.550049,1964.400024,1964.400024,0
2014-05-16,1969.209961,1981.640015,1959.170044,1978.709961,1978.709961,0
2014-05-19,1976.219971,2001.449951,1974.729980,1999.229980,1999.229980,0
2014-05-20,1996.910034,2004.199951,1979.189941,1987.770020,1987.770020,0
2014-05-21,1991.500000,2005.329956,1991.040039,2003.569946,2003.569946,0
2014-05-22,2004.800049,2019.199951,2003.439941,2014.209961,2014.209961,0
2014-05-23,2016.329956,2033.739990,2012.349976,2033.280029,2033.280029,0
2014-05-27,2040.530029,2056.989990,2039.239990,2056.989990,2056.989990,0
2014-05-28,2056.469971,2057.929932,2047.229980,2051.580078,2051.580078,0
2014-05-29,2055.540039,2062.270020,2052.360107,2060.770020,2060.770020,0
2014-05-30,2062.669922,2062.669922,2048.760010,2057.629883,2057.629883,0
2014-06-02,2065.719971,2067.000000,2046.060059,2063.909912,2063.909912,0
2014-06-03,2055.489990,2067.149902,2053.290039,2062.790039,2062.790039,0
2014-06-04,2055.649902,2070.949951,2053.419922,2067.709961,2067.709961,0
2014-06-05,2069.760010,2089.010010,2064.320068,2086.709961,2086.709961,0
2014-06-06,2095.350098,2106.060059,2092.939941,2103.189941,2103.189941,0
2014-06-09,2105.389893,2113.620117,2100.449951,2106.360107,2106.360107,0
2014-06-10,2101.330078,2110.320068,2099.310059,2109.429932,2109.429932,0
2014-06-11,2106.330078,2116.800049,2102.179932,2113.090088,2113.090088,0
2014-06-12,2106.159912,2115.050049,2095.169922,2101.790039,2101.790039,0
2014-06-13,2116.179932,2119.879883,2105.439941,2117.239990,2117.239990,0
2014-06-16,2111.010010,2126.610107,2110.590088,2123.350098,2123.350098,0
2014-06-17,2119.909912,2136.780029,2119.719971,2132.889893,2132.889893,0
2014-06-18,2137.800049,2144.750000,2121.260010,2143.229980,2143.229980,0
2014-06-19,2144.000000,2144.639893,2126.010010,2137.139893,2137.139893,0
2014-06-20,2137.580078,2139.080078,2129.149902,2138.320068,2138.320068,0
2014-06-23,2137.750000,2139.969971,2130.949951,2137.500000,2137.500000,0
2014-06-24,2135.429932,2153.709961,2126.169922,2130.280029,2130.280029,0
2014-06-25,2126.189941,2142.550049,2125.229980,2140.379883,2140.379883,0
2014-06-26,2139.969971,2140.830078,2121.270020,2134.040039,2134.040039,0
2014-06-27,2130.520020,2142.270020,2128.949951,2141.689941,2141.689941,0
2014-06-30,2146.780029,2156.239990,2143.510010,2153.070068,2153.070068,0
2014-07-01,2159.050049,2184.209961,2158.919922,2177.770020,2177.770020,0
2014-07-02,2175.860107,2182.300049,2174.209961,2178.290039,2178.290039,0
2014-07-03,2184.719971,2193.750000,2183.239990,2193.290039,2193.290039,0
2014-07-07,2190.929932,2191.070068,2177.479980,2180.159912,2180.159912,0
2014-07-08,2176.889893,2178.790039,2139.780029,2154.250000,2154.250000,0
2014-07-09,2159.649902,2166.040039,2149.429932,2164.870117,2164.870117,0
2014-07-10,2134.580078,2165.250000,2130.590088,2156.679932,2156.679932,0
2014-07-11,2160.280029,2165.379883,2152.860107,2164.080078,2164.080078,0
2014-07-14,2176.669922,2182.550049,2171.340088,2174.790039,2174.790039,0
2014-07-15,2175.979980,2183.560059,2157.419922,2173.040039,2173.040039,0
2014-07-16,2184.739990,2192.270020,2179.419922,2185.000000,2185.000000,0
2014-07-17,2169.949951,2176.649902,2145.370117,2150.080078,2150.080078,0
2014-07-18,2158.719971,2176.810059,2155.919922,2176.399902,2176.399902,0
2014-07-21,2171.989990,2180.080078,2165.290039,2176.020020,2176.020020,0
2014-07-22,2185.110107,2196.969971,2183.689941,2190.889893,2190.889893,0
2014-07-23,2181.949951,2183.010010,2170.030029,2172.790039,2172.790039,0
2014-07-24,2184.379883,2187.659912,2179.300049,2185.030029,2185.030029,0
2014-07-25,2175.479980,2179.189941,2165.010010,2174.280029,2174.280029,0
2014-07-28,2175.070068,2181.000000,2155.750000,2175.840088,2175.840088,0
2014-07-29,2178.080078,2185.330078,2167.840088,2168.939941,2168.939941,0
2014-07-30,2183.070068,2186.030029,2170.169922,2179.469971,2179.469971,0
2014-07-31,2156.709961,2167.919922,2136.090088,2137.270020,2137.270020,0
2014-08-01,2136.209961,2147.870117,2115.860107,2128.550049,2128.550049,0
2014-08-04,2130.629883,2149.929932,2120.729980,2143.719971,2143.719971,0
2014-08-05,2134.729980,2145.610107,2118.750000,2126.939941,2126.939941,0
2014-08-06,2110.179932,2134.949951,2105.229980,2123.360107,2123.360107,0
2014-08-07,2134.639893,2137.860107,2102.600098,2109.310059,2109.310059,0
2014-08-08,2116.050049,2131.639893,2109.389893,2130.010010,2130.010010,0
2014-08-11,2136.340088,2151.300049,2136.110107,2143.830078,2143.830078,0
2014-08-12,2139.159912,2145.419922,2125.219971,2137.929932,2137.929932,0
2014-08-13,2146.820068,2160.010010,2145.560059,2159.949951,2159.949951,0
2014-08-14,2162.750000,2168.020020,2158.899902,2167.860107,2167.860107,0
2014-08-15,2181.899902,2185.250000,2155.280029,2174.129883,2174.129883,0
2014-08-18,2180.590088,2189.760010,2177.719971,2189.760010,2189.760010,0
2014-08-19,2190.510010,2203.379883,2190.449951,2201.870117,2201.870117,0
2014-08-20,2199.949951,2211.580078,2199.250000,2209.040039,2209.040039,0
2014-08-21,2208.219971,2215.260010,2206.520020,2214.620117,2214.620117,0
2014-08-22,2215.610107,2218.050049,2209.489990,2212.600098,2212.600098,0
2014-08-25,2222.649902,2222.689941,2205.790039,2210.489990,2210.489990,0
2014-08-26,2212.810059,2217.500000,2211.629883,2213.500000,2213.500000,0
2014-08-27,2215.229980,2217.800049,2206.649902,2210.770020,2210.770020,0
2014-08-28,2203.139893,2213.949951,2197.629883,2212.050049,2212.050049,0
2014-08-29,2225.070068,2227.810059,2215.459961,2226.979980,2226.979980,0
2014-09-02,2231.179932,2235.149902,2221.449951,2231.889893,2231.889893,0
2014-09-03,2237.879883,2243.580078,2230.110107,2233.909912,2233.909912,0
2014-09-04,2237.040039,2250.780029,2230.560059,2236.370117,2236.370117,0
2014-09-05,2240.070068,2255.870117,2236.540039,2255.850098,2255.850098,0
2014-09-08,2255.590088,2272.489990,2253.330078,2263.449951,2263.449951,0
2014-09-09,2259.409912,2265.040039,2240.510010,2243.100098,2243.100098,0
2014-09-10,2245.419922,2253.929932,2237.020020,2252.340088,2252.340088,0
2014-09-11,2244.260010,2255.010010,2237.850098,2254.919922,2254.919922,0
2014-09-12,2252.639893,2253.860107,2235.780029,2241.070068,2241.070068,0
2014-09-15,2242.030029,2244.209961,2212.629883,2216.149902,2216.149902,0
2014-09-16,2211.449951,2243.189941,2211.080078,2240.479980,2240.479980,0
2014-09-17,2236.709961,2256.959961,2232.820068,2246.010010,2246.010010,0
2014-09-18,2253.270020,2272.810059,2251.449951,2272.639893,2272.639893,0
2014-09-19,2277.520020,2280.370117,2243.409912,2252.000000,2252.000000,0
2014-09-22,2242.479980,2242.760010,2217.030029,2223.149902,2223.149902,0
2014-09-23,2215.590088,2231.479980,2211.899902,2216.510010,2216.510010,0
2014-09-24,2218.120117,2240.070068,2212.050049,2238.709961,2238.709961,0
2014-09-25,2234.580078,2235.959961,2192.919922,2195.270020,2195.270020,0
2014-09-26,2202.870117,2223.590088,2201.409912,2219.719971,2219.719971,0
2014-09-29,2196.570068,2226.350098,2194.290039,2221.879883,2221.879883,0
2014-09-30,2222.479980,2229.719971,2207.070068,2216.810059,2216.810059,0
2014-10-01,2210.739990,2210.840088,2165.310059,2170.510010,2170.510010,0
2014-10-02,2170.659912,2176.270020,2135.030029,2169.469971,2169.469971,0
2014-10-03,2180.379883,2195.330078,2174.959961,2186.159912,2186.159912,0
2014-10-06,2191.320068,2197.659912,2165.479980,2174.070068,2174.070068,0
2014-10-07,2161.679932,2168.699951,2134.979980,2135.280029,2135.280029,0
2014-10-08,2137.820068,2179.550049,2116.429932,2176.570068,2176.570068,0
2014-10-09,2168.580078,2173.209961,2124.870117,2126.760010,2126.760010,0
2014-10-10,2094.020020,2094.020020,2032.760010,2032.760010,2032.760010,0
2014-10-13,2030.280029,2052.510010,2000.719971,2001.319946,2001.319946,0
2014-10-14,2023.439941,2043.699951,2007.469971,2014.609985,2014.609985,0
2014-10-15,1977.630005,2026.130005,1966.199951,2017.030029,2017.030029,0
2014-10-16,1980.109985,2037.989990,1979.439941,2023.410034,2023.410034,0
2014-10-17,2053.820068,2068.959961,2040.459961,2048.169922,2048.169922,0
2014-10-20,2040.310059,2070.070068,2033.920044,2069.320068,2069.320068,0
2014-10-21,2087.919922,2130.879883,2087.520020,2128.860107,2128.860107,0
2014-10-22,2140.270020,2142.310059,2106.820068,2108.030029,2108.030029,0
2014-10-23,2129.370117,2147.919922,2125.469971,2138.459961,2138.459961,0
2014-10-24,2147.959961,2168.969971,2139.489990,2167.550049,2167.550049,0
2014-10-27,2163.989990,2177.760010,2153.780029,2173.580078,2173.580078,0
2014-10-28,2182.370117,2208.919922,2181.709961,2208.699951,2208.699951,0
2014-10-29,2198.510010,2208.669922,2182.350098,2197.840088,2197.840088,0
2014-10-30,2195.360107,2216.669922,2187.540039,2212.879883,2212.879883,0
2014-10-31,2259.250000,2268.560059,2253.080078,2263.510010,2263.510010,0
2014-11-03,2264.379883,2284.020020,2262.790039,2272.790039,2272.790039,0
2014-11-04,2268.850098,2281.689941,2259.810059,2275.899902,2275.899902,0
